grid_id,risk_index,protection_level
15_3,0.08566432203389832,0.04716115300802856
15_4,0.08345076271186441,0.045950107895517546
15_5,0.0719372033898305,0.018644812373757428
15_6,0.08042364406779662,0.03628592427233339
15_7,0.08101008474576271,0.0365506648396624
15_8,0.08159652542372882,0.036815301171230476
15_9,0.08218296610169493,0.037079942868184244
15_10,0.08036940677966102,0.03626170460413205
15_11,0.08055584745762713,0.036345822158890755
15_12,0.06904228813559322,0.01789450308718857
15_13,0.07892872881355933,0.0356116588113203
15_14,0.07671516949152542,0.03461292870205023
15_15,0.07730161016949154,0.03487752880210438
15_16,0.06660161016949151,0.0172619238291914
15_17,0.061196610169491523,0.033143676668470984
15_18,0.07010661016949153,0.03796927865286327
15_19,0.08175661016949154,0.03688758947081586
15_20,0.07105661016949152,0.018416578656054353
15_21,0.08175661016949154,0.03688760569075473
15_22,0.08075661016949154,0.036436422407993246
15_23,0.08075661016949154,0.03643642435415453
15_24,0.07975661016949152,0.035985238271316264
15_25,0.08075661016949154,0.03643642328540926
15_26,0.08175661016949154,0.036887600608055876
15_27,0.06660161016949151,0.0172619238291914
15_28,0.06660161016949151,0.0172619238291914
15_29,0.07730161016949154,0.034877386253983005
15_30,0.07590161016949153,0.034245553286006196
15_31,0.07325161016949153,0.018985482661657983
15_32,0.07185161016949151,0.018622628170612384
15_33,0.07185161016949151,0.018622628170612384
15_34,0.07045161016949154,0.0182597736795668
15_35,0.07185161016949151,0.018622628170612384
15_36,0.07185161016949151,0.018622628170612384
15_37,0.07325161016949153,0.018985482661657983
15_38,0.07325161016949153,0.018985482661657983
15_39,0.07325161016949153,0.018985482661657983
15_40,0.07325161016949153,0.018985482661657983
15_41,0.07325161016949153,0.018985482661657983
15_42,0.07465161016949153,0.01934833715270358
15_43,0.07730161016949154,0.03487192899096339
15_44,0.06201016949152543,0.03358103383801235
15_45,0.06282372881355933,0.03402253531869516
15_46,0.06363728813559322,0.034463472392735756
15_47,0.06445084745762712,0.034904433678307006
15_48,0.08136940677966102,0.036711012254806226
15_49,0.08218296610169493,0.03707838403839296
15_50,0.08299652542372883,0.037445695923351334
15_51,0.08241008474576272,0.03718083144320444
15_52,0.08322364406779663,0.03754676915489609
15_53,0.0816372033898305,0.036829602965520965
15_54,0.08145076271186442,0.04484575354401144
16_3,0.08706432203389831,0.047924433403141266
16_4,0.07415076271186441,0.019218526617468746
16_5,0.0840372033898305,0.0379137481135724
16_6,0.08182364406779662,0.0369171756853446
16_7,0.08241008474576272,0.03718225413169672
16_8,0.0708965254237288,0.018375087606805857
16_9,0.08218296610169493,0.037079920188424896
16_10,0.06426440677966103,0.03480518183815869
16_11,0.06345084745762712,0.034364566440244174
16_12,0.06363728813559322,0.0344655310608834
16_13,0.06282372881355933,0.034024898579811266
16_14,0.06741516949152541,0.017472783581857127
16_15,0.061196610169491523,0.03314365013748307
16_16,0.061196610169491523,0.03314365009368005
16_17,0.061196610169491523,0.03314365834807648
16_18,0.06660161016949151,0.0172619238291914
16_19,0.061196610169491523,0.03314367631180242
16_20,0.07010661016949153,0.03796928342203686
16_21,0.07105661016949152,0.018416578656054353
16_22,0.07010661016949153,0.03796929941991837
16_23,0.06910661016949152,0.03742770951617262
16_24,0.06910661016949152,0.037427709885490955
16_25,0.061196610169491523,0.03314369972314037
16_26,0.061196610169491523,0.033143691935947094
16_27,0.07730161016949154,0.03487752458606499
16_28,0.061196610169491523,0.03314365175562373
16_29,0.07730161016949154,0.03487740595651611
16_30,0.06520161016949151,0.01689906933814581
